Depth_m,GR,CALI,Vsh,PHIT,PHIE,NPHI,RHOB,RT,Vp,Vs,VpVs,PoissonRatio,AI,Sw,So,Sg,Zone,Overpressure_Flag,Bad_Hole_Flag,Pay_Flag
2904.0,58.05694271021915,8.576661701794247,0.3839352697554303,0.17755067606779282,0.1571002860543887,0.27960178130613156,2.384094372985922,2.5376180584181234,3479.6326378485933,1897.7864099243604,1.8335217386171925,0.288297237786341,8295.772591952991,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2905.0,49.9649966815307,8.557000099323817,0.27077969940088653,0.1798885363662973,0.1652754872254179,0.24578459871379676,2.3711076062533274,2.657506652090565,3558.159573143004,1975.075599815186,1.8015308241750099,0.27733376254215963,8436.77922814247,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2906.0,45.53849928023097,8.525545657765402,0.20931453075246836,0.17641478357796495,0.16533693028523894,0.2260333188292155,2.378973574305577,2.816379125579953,3645.310096785474,2052.9408756943826,1.7756527428255777,0.2677597232064105,8672.096390401948,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2907.0,42.95573356306791,8.49726169319015,0.17888293766108404,0.16981618201734042,0.16070301676684504,0.20459615144895132,2.3853630579974947,3.4522188011640846,3747.436925076474,2139.2927259603057,1.751717696041008,0.2582806857067228,8938.997603253147,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2908.0,44.00204452355522,8.486277802299112,0.18605966059962073,0.16477386500434554,0.15557653418482667,0.20006256467465056,2.387617380352845,4.3383711572330785,3767.2720023010347,2154.746203408358,1.7483599675646246,0.25689950517865906,8994.804109210612,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2909.0,50.760835196456995,8.501339311809778,0.26013336341356447,0.16419624694487173,0.15138237035157562,0.23244552891021897,2.389871682037112,4.149161508329744,3666.876390745982,2065.2913348683824,1.7754765774871495,0.2676922209578952,8763.364047774274,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2910.0,65.13315584430065,8.508062832529236,0.41787398776129914,0.16611784925858203,0.14529295082617782,0.29682739345944403,2.3958804599814827,3.3566973092904524,3505.666073838487,1915.4730896315677,1.8301828894462755,0.2871950502408432,8399.156845529633,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2911.0,83.58238846481773,8.484815136484253,0.6009179917582116,0.16670625610171436,0.13665321951266268,0.35939775101014176,2.4042879094648257,2.8347696620359506,3372.9958930232137,1783.5584598532328,1.8911608276079575,0.3059374806326508,8109.6532442702255,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2912.0,95.65174034635358,8.488731004711928,0.7129105523008545,0.16468049052574174,0.12945975268957707,0.38801567150253075,2.409436267903467,2.5724239253747414,3317.6919910352826,1723.327248787496,1.925166559844948,0.31524360588090455,7993.767408933274,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2913.0,100.11226289378719,8.556256370723668,0.753329116383262,0.16064513395445215,0.12433953691049869,0.39609365497695587,2.420504854483641,2.21589039335121,3304.1816781314656,1706.879971750067,1.9358020088217933,0.31800507909941816,7997.787792013116,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2914.0,102.28026760183614,8.618698944397089,0.7724172700970272,0.15666500122835147,0.12036177545778629,0.4010178654843707,2.431909719645324,1.8902183322427037,3276.4019043370863,1680.926739788304,1.9491640098186054,0.3213801103962687,7967.913636621809,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2915.0,97.0313232807303,8.615971590129035,0.7425629714763942,0.1563077102893724,0.1214872149442281,0.3877952032311784,2.436139588076144,1.9645934028972922,3277.0122470463416,1685.2044488391314,1.9445784452466535,0.32023346615885345,7983.259265639954,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2916.0,77.38056146556718,8.580839871293138,0.5923277023570244,0.16169632702396003,0.13296316286425836,0.34270251396631984,2.4296479020204784,2.391764541001084,3376.5153110654974,1787.5429624100911,1.8889142146900022,0.3052957159084605,8203.743341670308,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2917.0,53.1321078825046,8.554513435211982,0.3741295375015186,0.1693850610018027,0.15037347464212142,0.2899250176915369,2.4054019894730265,2.960381727944329,3498.4581857964117,1914.4502870250194,1.82739568089432,0.2862676973810409,8415.198280202883,0.9810758913924873,0.018924108607512702,0.0,Zona Utama (TMZ),0,0,0
2918.0,39.174334401494605,8.520834002204525,0.2307371904728026,0.17348834731215323,0.16147928316058044,0.2556645307848819,2.384648498760619,3.063978936036488,3603.277497430762,2016.3439430674882,1.7870351483532383,0.2720532363696864,8592.550274866187,0.9982149172466164,0.0017850827533836267,0.0,Zona Utama (TMZ),0,0,0
2919.0,36.444176288501986,8.451895079427734,0.1968016766100887,0.17240752936344303,0.16222850211176443,0.2404221033098111,2.3848271769256537,2.997087926103656,3690.0445461238023,2090.7264885744476,1.764958049888124,0.2636019778870568,8800.118517662333,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2920.0,42.682910771204455,8.38745145604334,0.23857596375998405,0.166395257594991,0.15448588491124626,0.24399793479543336,2.4016679666806446,3.079632676193838,3725.2495576153524,2115.2584299749515,1.7611321173930818,0.26208448271025037,8946.812530416035,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2921.0,58.15793192314806,8.40280353152252,0.36272273200776045,0.15368170761855235,0.1369585529644466,0.268262366100676,2.4313749783425616,3.210542354457491,3654.90367681771,2044.8137383660574,1.7874017609732131,0.2721893346147993,8886.441348066808,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2922.0,75.44056961186878,8.486586206347493,0.5110122714175216,0.13581171150454666,0.1149912761502348,0.28876894336394127,2.469950209022347,3.2625812554244273,3565.879182871329,1955.1750504693046,1.8238158174202375,0.2850667966024465,8807.544033081474,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2923.0,80.49577765785772,8.557767423883655,0.5588152047231539,0.12031940965636576,0.10014851499457844,0.28288320929350524,2.4949577095762034,3.3793254173727645,3586.4200708189906,1967.1366040796324,1.8231677776627897,0.2848482148408953,8947.966405468675,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2924.0,75.39091375366374,8.58011262012344,0.5192506894304738,0.11351418135789454,0.09583148627882776,0.27666394702436653,2.501885869404791,3.524267570451585,3664.5810605036822,2036.6044568290738,1.799358264299055,0.27655530323182,9168.363572562586,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2925.0,75.06145951898081,8.57880203778302,0.5195008172273688,0.11631871522169639,0.09819041493674373,0.2936797148148829,2.5043324349074183,3.4390048466286602,3636.1208459676254,2012.8390314731464,1.8064638001909372,0.2790847576538775,9106.055371799725,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2926.0,81.14247122918891,8.595477365401957,0.5624325237631458,0.12730865879223902,0.10582789971381297,0.31705691074165115,2.4908260985294532,3.0049188060413075,3516.1596929412644,1907.9646646788244,1.842885121529834,0.29133850918768855,8758.14232977541,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2927.0,76.00357825793117,8.640244247438613,0.51497650239925,0.1441803156447261,0.12190547324506383,0.30906627792146785,2.44325856740246,2.765291374767923,3479.631426717602,1882.8229407854226,1.848092750169099,0.2929989609947623,8501.639294730627,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2928.0,56.12275889554266,8.678121025761651,0.3548285902686054,0.16170466273284512,0.1444914314776384,0.26487296924517817,2.3877058364615484,4.051459702436166,3498.049225858663,1916.2957998445795,1.8254223727580945,0.2856071050981383,8352.312552812531,0.7876235115016257,0.21237648849837432,0.0,Zona Utama (TMZ),0,0,0
2929.0,40.54337912332974,8.687310566880786,0.21684411046412896,0.1741633889554311,0.1628334974093935,0.2310195344976411,2.366541866131699,4.399653308834915,3574.7699344637176,1994.5520211822209,1.7922670837859933,0.27398282889453,8459.842711697258,0.7753836542328019,0.22461634576719813,0.0,Zona Utama (TMZ),0,0,0
2930.0,38.64806923965636,8.679745578172044,0.1556342323959691,0.18164003926118835,0.17315921683635171,0.22371342544407494,2.350486415316227,4.9176954099076875,3609.2563716051454,2029.2416883384824,1.778623212969944,0.26889305446977824,8483.50807085143,0.776291239182287,0.22370876081771296,0.0,Zona Utama (TMZ),0,0,0
2931.0,38.27686464471325,8.668640719724465,0.12618450417710944,0.18706382704977445,0.17998246017004996,0.22756068088322534,2.3235989171021862,5.142057049858149,3619.1043831446864,2040.372764473196,1.7737466634333865,0.26702762757280724,8409.347025554769,0.7833469025863706,0.21665309741362937,0.0,Zona Utama (TMZ),0,0,0
2932.0,34.140270044107886,8.677932924145601,0.11234134693465865,0.1900915612299225,0.183685018621078,0.22976174275067998,2.316055384182237,4.944677207529962,3605.4158717019736,2030.7466571836571,1.7754139143590406,0.2676682021332512,8350.34284187145,0.7952803847769332,0.2047196152230668,0.0,Zona Utama (TMZ),0,0,0
2933.0,31.17756609239451,8.72494217265003,0.11802291858991971,0.1883812620952044,0.18171127018716582,0.22798396913421176,2.3399990362768577,4.912456550703141,3615.2253794389176,2038.0933709316957,1.7738271616997854,0.26705862309986317,8459.623903810705,0.8142110260656847,0.18578897393431526,0.0,Zona Utama (TMZ),0,0,0
2934.0,32.12202899158003,8.772317718995836,0.15945299855499753,0.18101628364142314,0.1723572068772511,0.2298410769972542,2.3710320899374024,4.552192780386138,3660.109801683868,2070.1908310197546,1.7680059957955354,0.26479943143317336,8678.237792486874,0.8402702572320724,0.15972974276792762,0.0,Zona Utama (TMZ),0,0,0
2935.0,39.58920809561962,8.78707385354509,0.2472295831816543,0.1713080813903597,0.15860235372302342,0.24566284797955057,2.3856559155207457,4.0059567879803355,3653.755101143574,2055.8869013748376,1.7772160028356572,0.26835730386020334,8716.602470907268,0.8686839950807239,0.13131600491927609,0.0,Zona Utama (TMZ),0,0,0
2936.0,50.200158481641736,8.797072475761919,0.31399336599623506,0.16747998677379913,0.1517037053385661,0.257356861148467,2.3893393470134234,3.741108929072158,3585.2374931476215,1992.6020065612984,1.7992742561445016,0.2765251115211302,8566.349010765382,0.8899433488375685,0.11005665116243146,0.0,Zona Utama (TMZ),0,0,0
2937.0,53.99402946477913,8.812820651218974,0.298862129510803,0.1753187188767593,0.15959988117677507,0.2565689638880505,2.3857992640313297,3.6885075161251613,3548.435326623246,1964.0101600921435,1.806729618168965,0.27917846478949504,8465.854390720511,0.9010665360027181,0.09893346399728187,0.0,Zona Utama (TMZ),0,0,0
2938.0,48.268293453898316,8.796504231932511,0.24583646323077493,0.19129601885663,0.17718775784487753,0.2565065034033258,2.3625416727038124,3.206474122286546,3506.197881845136,1935.2919492488472,1.81171522116134,0.28092390932087424,8283.538608604973,0.9082677285848422,0.09173227141515783,0.0,Zona Utama (TMZ),0,0,0
2939.0,41.84164380203064,8.73699766199847,0.21776112017843952,0.20547036676659436,0.19204732959742385,0.2724028540544188,2.3317725829179805,2.7395074485794275,3447.00961283442,1890.1194458667737,1.823699354224508,0.28502754095528854,8037.6425082620235,0.9198534917476884,0.08014650825231162,0.0,Zona Utama (TMZ),0,0,0
2940.0,43.554467251909614,8.663234120029633,0.2288647743453582,0.2081943341561363,0.19389982936414843,0.29076332222184936,2.3264804050092374,2.54077470196625,3443.425075888385,1885.9010570932921,1.8258779075057514,0.28575990047223826,8011.060965171774,0.9402466346469138,0.059753365353086174,0.0,Zona Utama (TMZ),0,0,0
2941.0,50.0952691424251,8.598655829438297,0.27656252249760577,0.19602934832102747,0.17976503700445992,0.29146843712804243,2.3508924911889126,2.5989980731196565,3508.307366269467,1933.5608127963283,1.8144282522956854,0.28186417748356124,8247.65344414564,0.9656240197022454,0.03437598029775457,0.0,Zona Utama (TMZ),0,0,0
2942.0,54.64730126200288,8.555060694880218,0.35448206136298643,0.1750930043784011,0.1564728056417129,0.2891272899395386,2.3881401423198945,2.7527484478041435,3547.165190893495,1956.834054961718,1.8127061831836777,0.2812681266639557,8471.127583812568,0.9881563897315824,0.011843610268417626,0.0,Zona Utama (TMZ),0,0,0
2943.0,55.96914901921539,8.550242788561578,0.39741279098431564,0.15909724426438565,0.14012906030007877,0.2765788730156245,2.415390187263961,2.8351674949995584,3550.7780017665414,1955.0882980284252,1.8161727044999767,0.282465244965618,8576.514342619641,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2944.0,50.28786524340095,8.578650733963414,0.3500948062044738,0.15868778690401886,0.14202105590306507,0.24508664973843924,2.4187271482771546,2.9374308351125906,3562.3800109835083,1969.8594729653012,1.8084437290447566,0.2797811547242688,8616.42524504568,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2945.0,45.0506885205951,8.58300579687793,0.304042881129795,0.17111841170964381,0.15551021123647746,0.24162715452091255,2.399395860901246,2.872754243821663,3551.2097347375548,1965.7188385682339,1.8065705354506045,0.27912239225929775,8520.757938721501,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2946.0,52.25219844191646,8.528160406291608,0.36902464533520574,0.18531343701849556,0.16479786940701607,0.2755558631624604,2.369443163140814,2.533206927344063,3447.852847094283,1873.2577762337614,1.8405650791031494,0.29059168745355823,8169.491356063139,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2947.0,68.08710423277188,8.471978357309988,0.516464580948237,0.1927002330354032,0.16284337950442607,0.3191019122007984,2.346756921802972,2.248543815976117,3304.862101032318,1736.90328641622,1.9027323667809348,0.30918874201780977,7755.708011201905,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2948.0,83.0989348538989,8.472399118504363,0.647594066421882,0.1907078212388371,0.15365744520248234,0.35461138936423453,2.3501789898290943,2.1736355466020507,3234.7900637538564,1661.6316756504184,1.9467551751429215,0.32077926185964584,7602.33564434223,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2949.0,92.01634925512546,8.499440617683932,0.7209951209108959,0.18045153073292633,0.1414201287671236,0.37950137555565916,2.378819851254753,2.244305024709967,3234.6864391422114,1652.120640999789,1.9578996586984865,0.32353176233398334,7694.736314016041,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2950.0,93.81525305030013,8.517410456086296,0.7556492600208211,0.1645764927082986,0.12726786122874426,0.38882129050660774,2.416982987372472,2.334082794073788,3237.178265540024,1649.7840982604264,1.9621829722770303,0.32457137626864424,7824.204794902165,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2951.0,91.93765128958414,8.543084693493686,0.750778240933122,0.14731103646316293,0.11413166021540841,0.37801086529718564,2.4465209641483274,2.402095311833713,3260.3517977700403,1670.0493901503157,1.9522487280909617,0.3221447624772707,7976.519023743092,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2952.0,87.69022576337092,8.560187856753528,0.7109962510536243,0.1328144388537517,0.10448526842050922,0.35761717771169627,2.4655659996070685,2.451138649966734,3326.801778743525,1731.263743152589,1.9216031017235422,0.3143030119452746,8202.449353102353,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2953.0,84.83453157624615,8.504888444606054,0.6814725374655725,0.12320570339372316,0.0980173123971378,0.34284101681824913,2.486027793883667,2.569106051260998,3389.6148014096175,1787.8808836795652,1.8958840224487377,0.30727544645295696,8426.676606863775,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2954.0,85.9702051998423,8.39477159421673,0.6864805619397758,0.11874394439454537,0.09428932149207148,0.33717520483872165,2.5007092923793848,2.8706029327217575,3411.9500365496096,1806.1297397601757,1.8890946544087472,0.3053473885724499,8532.29516153379,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2955.0,90.29825453146373,8.335190882157164,0.7065898776912597,0.11849077146791642,0.093373457552199,0.3262517152836875,2.498798363197242,2.9739222543483663,3408.5626628446594,1800.8924203291272,1.892707540088218,0.3063772991845342,8517.310802771468,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2956.0,93.6793554363054,8.379265469883682,0.710973119718259,0.12207186756460536,0.09603492261093288,0.31291129227238956,2.4835387074340267,2.740956572903973,3410.3173221018037,1801.8569699908687,1.892668163399832,0.3063661224279954,8469.655074072585,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2957.0,93.41738139301205,8.496573015998175,0.6977680471746232,0.1300559720119567,0.10283130152770256,0.3135871919421822,2.463764169028225,2.72214661206758,3406.2926229437135,1800.0190907333367,1.8923647201741471,0.30627995701020294,8392.301713633891,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2958.0,92.09896100205613,8.625954739095832,0.6914657164005956,0.14160922725938557,0.11223384952663183,0.3284012090935061,2.4494232590631335,2.9198660647751056,3367.058714116273,1767.647968390214,1.9048242491306868,0.30976697588886665,8247.351928987606,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2959.0,92.47185411239536,8.69807660645355,0.7007888323813741,0.15299531496315344,0.12083009252329878,0.3459398207028978,2.442517827592774,2.8089212199666287,3314.1690009779654,1721.8494979753436,1.9247727544567448,0.3151400421086708,8094.916868544014,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2960.0,92.20299143329419,8.678464492560966,0.7160646536361102,0.1590608818389431,0.124891519260626,0.36343536470908294,2.4298522230247674,2.6323556312419925,3298.813507365437,1706.9751269633823,1.9325492535054394,0.31716770509895953,8015.629334216037,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2961.0,93.67579396235064,8.59424086528286,0.7124716599205423,0.157563784613245,0.12388586526321656,0.3670920521993002,2.42590658036945,2.8136856506236287,3318.333357626961,1723.9236465749202,1.924872580186369,0.31516630346834473,8049.966728126697,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2962.0,96.80258386330202,8.502731541101882,0.6797605959165263,0.15059538034538028,0.1198847386996248,0.35170136380134126,2.4448087425151663,2.9453303990152477,3333.502391356232,1740.7586215189617,1.914971064998928,0.31253146048638364,8149.775789582929,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2963.0,96.6900000742049,8.44259658761909,0.6430972642729532,0.1420627322300267,0.11465468589434531,0.33595572253311057,2.464543979936871,2.9489710539053426,3354.4199608184335,1762.853574389213,1.902835272056365,0.309217254181141,8267.115520615145,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2964.0,87.72557146494624,8.395983277186943,0.5862581331541856,0.13631521187706802,0.11234044138639787,0.30595110979940987,2.4676151800870825,3.017965658438246,3407.6784198368814,1814.387072422726,1.8781430223081645,0.3021698965025692,8408.83899764465,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2965.0,69.19573731185085,8.328673314077069,0.45129484405479336,0.1358685254979758,0.11747349599000668,0.25939143301734263,2.4515433458020612,3.4377618068876443,3549.172364007662,1947.825354876074,1.8221204252849816,0.28449416967676605,8700.949892087556,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2966.0,50.061297275479696,8.267815588144474,0.27324751901607625,0.1382646209319574,0.12693048154075073,0.21860196436097443,2.433199013900998,4.393617205276472,3727.580080536408,2113.704185260731,1.7635296871386008,0.26303732584306955,9069.944176198189,0.9674174692055484,0.032582530794451614,0.0,Zona Utama (TMZ),0,0,0
2967.0,38.206506007744665,8.27494405851767,0.15545336505846333,0.13994888531355615,0.13342222776610418,0.19299267495753086,2.432721530552472,5.093014447541721,3855.990561636063,2229.85989728644,1.7292523921922147,0.24878333708951095,9380.55126089917,0.9816909861024936,0.018309013897506388,0.0,Zona Utama (TMZ),0,0,0
2968.0,34.61895841947165,8.351435584914055,0.1401201438059911,0.14128969727293922,0.13535043746288247,0.1810257054232015,2.438607494108302,5.265895182009783,3863.3971887631105,2237.2910809636587,1.7268191973925209,0.24771741535136743,9421.309337234668,0.9982414021473586,0.0017585978526414303,0.0,Zona Utama (TMZ),0,0,0
2969.0,39.06090436873643,8.456884475637585,0.20661112605880352,0.14363940510947473,0.13473615533864916,0.19647528776681766,2.429010508748428,4.397960940587232,3784.6019230527286,2166.883400470174,1.7465646385179467,0.25615561217891564,9192.837842524588,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2970.0,48.57806402441,8.570857049476585,0.3049482833712974,0.14535729700291428,0.13205935954395512,0.23353350746094292,2.4195703915119293,3.4307559975538937,3703.1567552922834,2090.472108853376,1.7714451867638,0.2661385505757824,8960.048440232596,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2971.0,59.629175576599685,8.654981686170522,0.4244513347986082,0.1419766018683951,0.12389795441643185,0.27422130550381624,2.4312983908260626,3.032485375522288,3601.6891701394875,1994.2984939919209,1.8059930251113545,0.2789186368815048,8756.781083615793,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2972.0,74.829801776379,8.649382293625587,0.5831896180348679,0.13257349079610828,0.10937884575842884,0.3137689647428479,2.4642902078431157,2.9388841111240995,3445.2814485024946,1846.255002871525,1.8660918687526724,0.2985738109426162,8490.173336808244,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2973.0,89.6469577378555,8.545318102942746,0.7125633528135125,0.12485316180745781,0.09816342553139078,0.3465351728755047,2.493840106889399,2.729068711314132,3334.093113171333,1737.2344924048825,1.919195783728593,0.31366314652268507,8314.695125730406,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2974.0,94.86199601569884,8.401036772666547,0.7345027065168747,0.1261398472530583,0.09834482949095937,0.3528868978352172,2.4954549598014193,2.560067100844558,3344.413407407155,1743.2814048642292,1.9184587170352025,0.3134665126997739,8345.83302514055,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2975.0,89.43744460371163,8.28998705345163,0.6696719586166355,0.13389475143147786,0.10699508329959626,0.3370208914798219,2.4783402633321243,2.6886905280033067,3409.2581533659118,1805.8461223130048,1.8879006972084578,0.30500505555258656,8449.301749580065,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2976.0,86.52580746820912,8.242925205119453,0.6538500774343675,0.1379904172285508,0.11092290373152422,0.34446270404743023,2.4640491000439138,2.7495049706333567,3400.028317966086,1799.9464523563806,1.888960815203683,0.3053090630888399,8377.836717008156,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2977.0,97.72992036490886,8.255529466919864,0.767061433905397,0.13409599596677862,0.10323803588260377,0.3956430319463677,2.466776278822465,2.5247510124196504,3278.0182242669357,1682.9728380460158,1.9477546815745508,0.321028973844072,8086.137597169416,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2978.0,111.81549616973186,8.32245352031773,0.8973492028114736,0.13054545560885944,0.09540199745247825,0.43288641452551563,2.480245123509664,2.3222744240265296,3157.409629983269,1563.3263372541785,2.0196740467693606,0.33761400437724065,7831.149837688456,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2979.0,117.1846688507276,8.417348546064277,0.9520314507546749,0.1358802290937992,0.09707155360388503,0.42744401723814845,2.48692818053905,2.1339923762042616,3088.7413502825825,1497.059683894217,2.0632052172081834,0.34647581086274404,7681.477906413992,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2980.0,117.14777937575498,8.490751813634615,0.9565349003316188,0.1495134561313625,0.10660900447370789,0.4207762358042636,2.4715763485054025,1.892959584837256,3044.54588246355,1458.4582957456664,2.087509729516787,0.3510884039759035,7524.827595036419,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2981.0,115.44696253571927,8.50032467201077,0.9467702581416394,0.1653867069992795,0.11841174241560844,0.423440197840467,2.4432011562002502,1.6975828271573956,3010.1212510678984,1430.2518941726812,2.1046091694282154,0.3542010405470023,7354.331720912033,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2982.0,112.83498083463553,8.424476880980176,0.9363658588332233,0.17791069540303583,0.12793384507403194,0.42827298620285914,2.4143295349110536,1.57583944641882,2990.793922230099,1415.134386617467,2.113434561772512,0.3557666919951202,7220.762099272601,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2983.0,108.11938964759308,8.291121798380198,0.898071416967448,0.18604752589661494,0.13592233633503667,0.4401914266963166,2.3914181816037186,1.5938614448974562,3005.073041308856,1432.816829299944,2.097318359093462,0.3528868440942537,7186.38630803318,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2984.0,101.01799276703365,8.2,0.8007284645212389,0.19170164162249542,0.14565135327972095,0.43204954829550524,2.381556757393038,1.8850387440151006,3058.179877828332,1491.7751842978548,2.0500273164603877,0.34387743495754497,7283.228953365478,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2985.0,94.05595541091449,8.212364495265895,0.7062977502240966,0.19467621156904635,0.15342640049303607,0.40681908128537175,2.3807814005569234,1.9952459856086755,3108.5953503415694,1547.4650189374008,2.008830773102807,0.33527712231379686,7400.885991950941,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2986.0,92.10504581251966,8.37293464015606,0.7024189928426485,0.193400065282301,0.15264570156091212,0.40766488379273513,2.3844395946849843,1.7495243536543486,3106.922604955738,1546.578336572894,2.00890089527599,0.3352924097206903,7408.269276878275,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2987.0,96.12202282925031,8.578918067844477,0.7495466080126487,0.18861227147971527,0.14620016498456084,0.41568633714442726,2.3954508909453947,1.6998093633395537,3071.9963875201647,1510.5794268156005,2.0336543269334286,0.3405485091209094,7358.816483466212,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2988.0,100.5364473775226,8.718992430698837,0.7662251881647786,0.18032108396613497,0.1388711170185264,0.4031647172624482,2.413988789639117,1.9448290704356526,3087.3397016619697,1521.2986124185566,2.0294107129656322,0.3396669095129101,7452.803429619771,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2989.0,100.1531215780291,8.760089350078749,0.7498109436624045,0.1667603624597976,0.12924873903735798,0.38714031162525236,2.434540724853846,2.1697047908505134,3167.4010414290883,1591.3973930138784,1.9903269009574567,0.33116100425246664,7711.166827303599,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2990.0,94.08746366566885,8.723879939320195,0.6981882409969777,0.15119108431031922,0.11952313314760497,0.3669772776728311,2.4532476177159817,2.3885791414541795,3261.3190468374823,1677.5398768034925,1.94410820984586,0.3201152024287089,8000.82318226581,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2991.0,77.39548931061519,8.622768915722684,0.5553861129858368,0.1432714774498042,0.11940018076102878,0.3241705518798598,2.452408687002557,2.715788902214599,3419.5557942553,1827.9729273188964,1.8706818592060834,0.29995603980864954,8386.148335521628,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2992.0,53.93332386221301,8.47686620044857,0.3390948035080178,0.14801851100579705,0.13296081863427903,0.2655341144671504,2.431181385891967,3.4487794873183195,3637.194888653221,2032.6852579617737,1.7893546846009651,0.2729120590675531,8842.680510155116,0.9648761247811933,0.035123875218806666,0.0,Zona Utama (TMZ),0,0,0
2993.0,40.02130723840594,8.357101036496212,0.17944564757687928,0.15829555557878844,0.14977392103497517,0.22236343888776025,2.413263655048645,4.048053958021558,3785.531436522441,2170.2616844526137,1.7442741875974428,0.2552010524806549,9135.485430803692,0.9778638077954136,0.022136192204586402,0.0,Zona Utama (TMZ),0,0,0
2994.0,38.84392701636199,8.35129795949306,0.16118786116095873,0.1622634027377375,0.15441693548813895,0.21252150475861908,2.4076795398141893,3.924962541973156,3798.572670526438,2182.629523621538,1.740365293063405,0.2535575633285862,9145.74569932385,0.9955396640340647,0.004460335965935314,0.0,Zona Utama (TMZ),0,0,0
2995.0,45.46447876285103,8.459433138413035,0.2718538249714773,0.15395779260024006,0.14140158815947784,0.2432970048454216,2.41931504064714,3.3045372180941457,3712.009094604702,2101.0786878716317,1.7667158855268406,0.26429381471837804,8980.519433596128,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
2996.0,54.762283414595885,8.583846822539227,0.3932300727327093,0.13922892038681098,0.12280422083975029,0.28016558629423255,2.4440643750589066,3.019240750406826,3640.4570575879634,2029.6959285422522,1.7935972607495823,0.27446910256690643,8897.511403382512,1.0,0.0,0.0,Zona Utama (TMZ),0,0,0
